Time,Open,High,Low,Last,Change,%Chg
3/29/21 10:45,393.63,393.73,393.27,393.44,-0.18,-0.05%
3/29/21 10:40,393.83,393.98,393.47,393.62,-0.23,-0.06%
3/29/21 10:35,393.19,394.16,393.16,393.85,0.67,0.17%
3/29/21 10:30,393.10,393.56,393.03,393.18,0.07,0.02%
3/29/21 10:25,393.48,393.84,393.11,393.11,-0.36,-0.09%
3/29/21 10:20,393.95,394.07,393.29,393.47,-0.49,-0.12%
3/29/21 10:15,394.11,394.11,393.58,393.96,-0.17,-0.04%
3/29/21 10:10,393.77,394.33,393.52,394.12,0.36,0.09%
3/29/21 10:05,394.36,394.37,393.59,393.76,-0.61,-0.15%
3/29/21 10:00,394.12,394.39,393.72,394.37,0.26,0.07%
3/29/21 9:55,394.53,394.58,394.06,394.11,-0.43,-0.11%
3/29/21 9:50,394.97,395.12,394.49,394.54,-0.43,-0.11%
3/29/21 9:45,395.14,395.31,394.83,394.97,-0.16,-0.04%
3/29/21 9:40,395.63,395.71,395.08,395.13,-0.50,-0.13%
3/29/21 9:35,395.02,395.65,395.02,395.63,0.60,0.15%
3/29/21 9:30,394.40,395.04,394.35,395.03,-0.88,-0.22%
3/26/21 15:55,394.36,396.41,394.34,395.91,1.54,0.39%
3/26/21 15:50,393.85,394.37,393.66,394.37,0.52,0.13%
3/26/21 15:45,393.48,393.88,393.35,393.85,0.37,0.09%
3/26/21 15:40,393.36,393.54,393.17,393.48,0.13,0.03%
3/26/21 15:35,393.33,393.56,393.13,393.36,0.04,0.01%
3/26/21 15:30,392.82,393.35,392.82,393.32,0.50,0.13%
3/26/21 15:25,392.47,392.87,392.36,392.82,0.35,0.09%
3/26/21 15:20,392.85,392.87,392.45,392.47,-0.38,-0.10%
3/26/21 15:15,392.25,392.85,392.19,392.85,0.61,0.15%
3/26/21 15:10,391.91,392.54,391.83,392.24,0.33,0.08%
3/26/21 15:05,392.19,392.32,391.83,391.91,-0.27,-0.07%
3/26/21 15:00,392.24,392.33,392.11,392.18,-0.07,-0.02%
3/26/21 14:55,391.95,392.29,391.63,392.25,0.30,0.08%
3/26/21 14:50,390.38,392.02,390.29,391.95,1.58,0.40%
3/26/21 14:45,391.32,391.45,390.36,390.37,-0.95,-0.24%
3/26/21 14:40,391.50,391.65,391.10,391.32,-0.18,-0.05%
3/26/21 14:35,391.62,391.79,391.28,391.50,-0.12,-0.03%
3/26/21 14:30,391.53,391.66,391.15,391.62,0.09,0.02%
3/26/21 14:25,391.24,391.56,391.19,391.53,0.29,0.07%
3/26/21 14:20,390.73,391.30,390.60,391.24,0.52,0.13%
3/26/21 14:15,390.81,390.85,390.33,390.72,-0.08,-0.02%
3/26/21 14:10,391.11,391.20,390.62,390.80,-0.31,-0.08%
3/26/21 14:05,391.68,391.82,391.08,391.11,-0.56,-0.14%
3/26/21 14:00,391.97,392.12,391.61,391.67,-0.31,-0.08%
3/26/21 13:55,391.86,391.99,391.66,391.98,0.13,0.03%
3/26/21 13:50,391.43,391.88,391.36,391.86,0.43,0.11%
3/26/21 13:45,391.93,392.00,391.39,391.43,-0.50,-0.13%
3/26/21 13:40,392.16,392.21,391.91,391.93,-0.24,-0.06%
3/26/21 13:35,392.55,392.57,392.14,392.17,-0.38,-0.10%
3/26/21 13:30,392.81,392.92,392.53,392.55,-0.26,-0.07%
3/26/21 13:25,392.83,392.88,392.69,392.81,-0.02,-0.01%
3/26/21 13:20,392.73,392.96,392.56,392.83,0.10,0.03%
3/26/21 13:15,392.75,392.84,392.65,392.73,-0.01,0.00%
3/26/21 13:10,392.54,392.95,392.54,392.74,-0.16,-0.04%
3/26/21 13:05,392.63,392.99,392.55,392.90,0.28,0.07%
3/26/21 13:00,392.49,392.68,392.48,392.62,0.14,0.04%
3/26/21 12:55,392.87,392.91,392.44,392.48,-0.38,-0.10%
3/26/21 12:50,392.92,392.94,392.80,392.86,-0.05,-0.01%
3/26/21 12:45,392.76,392.92,392.59,392.91,0.14,0.03%
3/26/21 12:40,392.59,392.82,392.52,392.78,0.19,0.05%
3/26/21 12:35,392.45,392.60,392.37,392.58,0.14,0.04%
3/26/21 12:30,392.15,392.46,392.05,392.44,0.30,0.08%
3/26/21 12:25,391.93,392.19,391.93,392.14,0.22,0.05%
3/26/21 12:20,391.96,392.00,391.81,391.93,-0.03,-0.01%
3/26/21 12:15,392.01,392.14,391.71,391.95,-0.05,-0.01%
3/26/21 12:10,391.76,392.01,391.69,392.00,0.25,0.06%
3/26/21 12:05,391.71,391.83,391.52,391.75,0.04,0.01%
3/26/21 12:00,391.88,392.06,391.61,391.71,-0.16,-0.04%
3/26/21 11:55,391.66,391.92,391.64,391.87,0.22,0.06%
3/26/21 11:50,391.75,391.83,391.62,391.65,-0.11,-0.03%
3/26/21 11:45,391.73,391.93,391.62,391.76,0.04,0.01%
3/26/21 11:40,391.56,391.76,391.45,391.72,0.16,0.04%
3/26/21 11:35,391.23,391.60,391.22,391.56,0.32,0.08%
3/26/21 11:30,390.99,391.32,390.74,391.24,0.25,0.06%
3/26/21 11:25,390.65,391.01,390.58,390.99,0.36,0.09%
3/26/21 11:20,391.05,391.15,390.58,390.63,-0.42,-0.11%
3/26/21 11:15,391.07,391.18,390.86,391.05,-0.02,0.00%
3/26/21 11:10,391.69,391.73,390.94,391.06,-0.63,-0.16%
3/26/21 11:05,391.72,391.82,391.65,391.69,-0.02,-0.01%
3/26/21 11:00,391.52,391.72,391.27,391.71,0.20,0.05%
3/26/21 10:55,391.69,391.69,391.39,391.51,-0.17,-0.04%
3/26/21 10:50,391.81,391.98,391.63,391.68,-0.12,-0.03%
3/26/21 10:45,392.11,392.28,391.77,391.80,-0.32,-0.08%
3/26/21 10:40,392.02,392.17,391.97,392.12,0.11,0.03%
3/26/21 10:35,392.12,392.20,391.92,392.01,-0.12,-0.03%
3/26/21 10:30,392.05,392.35,392.04,392.13,0.07,0.02%
3/26/21 10:25,391.60,392.06,391.60,392.06,0.46,0.12%
3/26/21 10:20,391.46,391.65,391.29,391.60,0.14,0.04%
3/26/21 10:15,391.69,391.73,391.41,391.46,-0.22,-0.06%
3/26/21 10:10,391.57,391.70,391.38,391.68,0.11,0.03%
3/26/21 10:05,391.86,391.89,391.53,391.57,-0.29,-0.07%
3/26/21 10:00,391.27,391.88,391.06,391.86,0.58,0.15%
3/26/21 9:55,391.11,391.37,391.11,391.28,0.18,0.05%
3/26/21 9:50,391.19,391.25,390.87,391.10,-0.10,-0.03%
3/26/21 9:45,391.05,391.39,390.91,391.20,0.17,0.04%
3/26/21 9:40,391.22,391.33,390.84,391.03,-0.19,-0.05%
3/26/21 9:35,391.28,391.32,390.97,391.22,-0.05,-0.01%
3/26/21 9:30,390.93,391.34,390.84,391.27,1.55,0.40%
3/25/21 15:55,389.91,390.54,389.57,389.72,-0.18,-0.05%
3/25/21 15:50,390.10,390.55,389.85,389.90,-0.18,-0.05%
3/25/21 15:45,389.97,390.23,389.85,390.08,0.12,0.03%
3/25/21 15:40,389.83,390.22,389.72,389.96,0.13,0.03%
3/25/21 15:35,389.75,389.88,389.43,389.83,0.09,0.02%
3/25/21 15:30,389.45,389.91,389.28,389.74,0.27,0.07%
3/25/21 15:25,389.27,389.49,389.13,389.47,0.22,0.06%
3/25/21 15:20,389.50,389.69,389.13,389.25,-0.25,-0.06%
3/25/21 15:15,389.20,389.68,389.20,389.50,0.31,0.08%
3/25/21 15:10,388.92,389.58,388.89,389.19,0.27,0.07%
3/25/21 15:05,389.27,389.33,388.85,388.92,-0.35,-0.09%
3/25/21 15:00,388.88,389.28,388.83,389.27,0.39,0.10%
3/25/21 14:55,388.83,388.98,388.46,388.88,0.05,0.01%
3/25/21 14:50,388.39,388.93,388.22,388.83,0.46,0.12%
3/25/21 14:45,388.20,388.54,388.19,388.37,0.18,0.05%
3/25/21 14:40,387.91,388.28,387.87,388.20,0.29,0.07%
3/25/21 14:35,386.92,388.08,386.83,387.91,0.97,0.25%
3/25/21 14:30,386.66,386.98,386.64,386.94,0.28,0.07%
3/25/21 14:25,387.41,387.44,386.60,386.66,-0.75,-0.19%
3/25/21 14:20,387.55,387.62,387.16,387.41,-0.15,-0.04%
3/25/21 14:15,387.10,387.58,386.92,387.56,0.45,0.12%
3/25/21 14:10,386.93,387.18,386.81,387.11,0.18,0.05%
3/25/21 14:05,386.99,387.31,386.84,386.93,-0.06,-0.02%
3/25/21 14:00,387.34,387.40,386.98,386.99,-0.38,-0.10%
3/25/21 13:55,387.94,388.00,387.31,387.37,-0.56,-0.14%
3/25/21 13:50,387.96,388.12,387.70,387.93,-0.03,-0.01%
3/25/21 13:45,388.26,388.52,387.64,387.96,-0.31,-0.08%
3/25/21 13:40,387.66,388.38,387.66,388.27,0.61,0.16%
3/25/21 13:35,387.61,387.79,387.24,387.66,0.04,0.01%
3/25/21 13:30,387.81,388.13,387.52,387.62,-0.19,-0.05%
3/25/21 13:25,387.93,388.14,387.71,387.81,-0.12,-0.03%
3/25/21 13:20,388.22,388.40,387.85,387.93,-0.28,-0.07%
3/25/21 13:15,388.53,388.73,388.06,388.21,-0.31,-0.08%
3/25/21 13:10,387.94,388.60,387.81,388.52,0.58,0.15%
3/25/21 13:05,387.87,388.19,387.73,387.94,0.07,0.02%
3/25/21 13:00,388.07,388.09,387.34,387.87,-0.20,-0.05%
3/25/21 12:55,388.12,388.30,388.03,388.07,-0.04,-0.01%
3/25/21 12:50,388.27,388.33,388.03,388.11,-0.18,-0.05%
3/25/21 12:45,387.95,388.41,387.93,388.29,0.34,0.09%
3/25/21 12:40,387.57,388.05,387.51,387.96,0.40,0.10%
3/25/21 12:35,387.67,387.77,387.42,387.56,-0.11,-0.03%
3/25/21 12:30,387.65,387.83,387.55,387.67,0.03,0.01%
3/25/21 12:25,387.51,387.84,387.50,387.64,0.13,0.03%
3/25/21 12:20,387.31,387.53,387.11,387.51,0.21,0.05%
3/25/21 12:15,386.42,387.38,386.42,387.30,0.87,0.23%
3/25/21 12:10,386.72,386.98,386.41,386.43,-0.28,-0.07%
3/25/21 12:05,387.03,387.08,386.63,386.71,-0.34,-0.09%
3/25/21 12:00,386.86,387.23,386.55,387.05,0.20,0.05%
3/25/21 11:55,385.87,386.98,385.63,386.85,0.97,0.25%
3/25/21 11:50,385.35,385.95,385.17,385.89,0.54,0.14%
3/25/21 11:45,385.31,385.74,385.03,385.35,0.02,0.01%
3/25/21 11:40,386.04,386.12,385.31,385.33,-0.73,-0.19%
3/25/21 11:35,386.24,386.31,386.01,386.06,-0.17,-0.04%
3/25/21 11:30,385.69,386.36,385.50,386.23,0.54,0.14%
3/25/21 11:25,384.96,385.69,384.54,385.69,0.72,0.19%
3/25/21 11:20,385.26,385.34,384.96,384.97,-0.28,-0.07%
3/25/21 11:15,385.14,385.30,384.99,385.25,0.09,0.02%
3/25/21 11:10,384.36,385.20,384.23,385.16,0.80,0.21%
3/25/21 11:05,384.12,384.83,383.95,384.36,0.23,0.06%
3/25/21 11:00,384.85,384.85,384.03,384.13,-0.69,-0.18%
3/25/21 10:55,384.07,384.86,383.90,384.82,0.76,0.20%
3/25/21 10:50,384.71,384.71,384.01,384.07,-0.63,-0.16%
3/25/21 10:45,385.26,385.53,384.67,384.69,-0.58,-0.15%
3/25/21 10:40,385.77,385.83,385.02,385.27,-0.50,-0.13%
3/25/21 10:35,385.83,385.98,385.45,385.77,-0.06,-0.02%
3/25/21 10:30,386.05,386.36,385.77,385.83,-0.21,-0.05%
3/25/21 10:25,386.58,386.90,386.03,386.04,-0.54,-0.14%
3/25/21 10:20,386.43,387.10,386.43,386.58,0.15,0.04%
3/25/21 10:15,386.81,386.81,386.07,386.44,-0.38,-0.10%
3/25/21 10:10,387.08,387.30,386.74,386.82,-0.26,-0.07%
3/25/21 10:05,386.93,387.28,386.79,387.07,0.14,0.04%
3/25/21 10:00,386.27,387.05,386.01,386.93,0.66,0.17%
3/25/21 9:55,385.48,386.37,385.09,386.27,0.79,0.20%
3/25/21 9:50,386.16,386.16,385.02,385.48,-0.68,-0.18%
3/25/21 9:45,385.94,386.56,385.74,386.16,0.22,0.06%
3/25/21 9:40,386.18,386.46,385.83,385.95,-0.24,-0.06%
3/25/21 9:35,385.55,386.57,385.40,386.18,0.63,0.16%
3/25/21 9:30,385.98,386.35,385.55,385.55,-2.08,-0.54%
3/24/21 15:55,388.20,388.27,387.47,387.63,-0.57,-0.15%
3/24/21 15:50,388.90,388.90,388.18,388.20,-0.69,-0.18%
3/24/21 15:45,388.65,389.16,388.54,388.89,0.23,0.06%
3/24/21 15:40,388.70,389.02,388.62,388.66,-0.04,-0.01%
3/24/21 15:35,388.86,389.12,388.63,388.70,-0.17,-0.04%
3/24/21 15:30,389.39,389.51,388.85,388.87,-0.52,-0.13%
3/24/21 15:25,389.57,389.75,389.34,389.38,-0.20,-0.05%
3/24/21 15:20,390.01,390.03,389.29,389.58,-0.43,-0.11%
3/24/21 15:15,389.85,390.18,389.59,390.01,0.16,0.04%
3/24/21 15:10,389.94,390.10,389.53,389.85,-0.10,-0.03%
3/24/21 15:05,389.76,390.19,389.73,389.95,0.20,0.05%
3/24/21 15:00,389.60,389.94,389.41,389.75,0.16,0.04%
3/24/21 14:55,389.66,390.01,389.50,389.59,-0.07,-0.02%
3/24/21 14:50,390.58,390.58,389.64,389.66,-0.93,-0.24%
3/24/21 14:45,389.81,390.59,389.75,390.59,0.76,0.19%
3/24/21 14:40,390.18,390.25,389.73,389.83,-0.36,-0.09%
3/24/21 14:35,390.23,390.47,390.06,390.19,-0.04,-0.01%
3/24/21 14:30,390.42,390.42,389.94,390.23,-0.20,-0.05%
3/24/21 14:25,391.01,391.09,390.40,390.43,-0.58,-0.15%
3/24/21 14:20,391.18,391.42,390.99,391.01,-0.17,-0.04%
3/24/21 14:15,391.00,391.39,390.98,391.18,0.19,0.05%
3/24/21 14:10,391.15,391.27,390.94,390.99,-0.18,-0.05%
3/24/21 14:05,390.94,391.27,390.85,391.17,0.23,0.06%
3/24/21 14:00,391.30,391.35,390.72,390.94,-0.36,-0.09%
3/24/21 13:55,391.05,391.32,391.03,391.29,0.23,0.06%
3/24/21 13:50,391.03,391.30,391.02,391.06,0.05,0.01%
3/24/21 13:45,389.95,391.02,389.92,391.02,1.07,0.27%
3/24/21 13:40,390.90,390.97,389.92,389.95,-0.95,-0.24%
3/24/21 13:35,390.67,390.94,390.58,390.90,0.24,0.06%
3/24/21 13:30,390.76,390.95,390.66,390.66,-0.11,-0.03%
3/24/21 13:25,390.67,390.88,390.51,390.77,0.10,0.03%
3/24/21 13:20,390.31,390.67,390.23,390.67,0.36,0.09%
3/24/21 13:15,390.24,390.31,389.99,390.31,0.08,0.02%
3/24/21 13:10,390.77,390.78,390.23,390.23,-0.53,-0.14%
3/24/21 13:05,391.05,391.11,390.59,390.76,-0.30,-0.08%
3/24/21 13:00,391.36,391.36,390.77,391.06,-0.29,-0.07%
3/24/21 12:55,391.37,391.56,391.30,391.35,-0.03,-0.01%
3/24/21 12:50,391.55,391.60,391.30,391.38,-0.16,-0.04%
3/24/21 12:45,392.21,392.24,391.51,391.54,-0.68,-0.17%
3/24/21 12:40,392.07,392.31,391.96,392.22,0.16,0.04%
3/24/21 12:35,391.92,392.10,391.78,392.06,0.14,0.04%
3/24/21 12:30,392.18,392.23,391.75,391.92,-0.25,-0.06%
3/24/21 12:25,392.00,392.20,391.69,392.17,0.17,0.04%
3/24/21 12:20,392.08,392.21,391.95,392.01,-0.09,-0.02%
3/24/21 12:15,392.03,392.25,391.90,392.09,0.05,0.01%
3/24/21 12:10,392.04,392.11,391.77,392.04,-0.01,0.00%
3/24/21 12:05,391.73,392.13,391.65,392.05,0.31,0.08%
3/24/21 12:00,391.47,391.86,391.43,391.74,0.27,0.07%
3/24/21 11:55,391.56,391.57,391.18,391.47,-0.10,-0.02%
3/24/21 11:50,391.75,391.87,391.51,391.56,-0.18,-0.05%
3/24/21 11:45,391.81,391.98,391.63,391.74,-0.08,-0.02%
3/24/21 11:40,391.90,391.93,391.57,391.82,-0.09,-0.02%
3/24/21 11:35,392.00,392.08,391.78,391.90,-0.10,-0.03%
3/24/21 11:30,392.12,392.28,391.88,392.00,-0.12,-0.03%
3/24/21 11:25,392.09,392.47,392.02,392.12,0.03,0.01%
3/24/21 11:20,392.07,392.14,391.91,392.09,0.01,0.00%
3/24/21 11:15,392.33,392.48,392.08,392.09,-0.24,-0.06%
3/24/21 11:10,392.37,392.51,392.15,392.32,-0.04,-0.01%
3/24/21 11:05,392.51,392.75,392.33,392.36,-0.16,-0.04%
3/24/21 11:00,392.24,392.52,392.23,392.52,0.29,0.07%
3/24/21 10:55,392.23,392.38,392.17,392.23,0.00,0.00%
3/24/21 10:50,391.79,392.24,391.76,392.23,0.43,0.11%
3/24/21 10:45,391.29,391.95,391.29,391.80,0.52,0.13%
3/24/21 10:40,391.18,391.49,391.15,391.28,0.11,0.03%
3/24/21 10:35,390.76,391.31,390.72,391.17,0.41,0.10%
3/24/21 10:30,390.88,391.02,390.52,390.77,-0.09,-0.02%
3/24/21 10:25,390.70,390.89,390.53,390.86,0.17,0.04%
3/24/21 10:20,390.38,390.97,390.36,390.69,0.31,0.08%
3/24/21 10:15,391.27,391.34,390.27,390.38,-0.89,-0.23%
3/24/21 10:10,391.30,391.66,391.04,391.27,-0.03,-0.01%
3/24/21 10:05,391.11,391.57,391.08,391.30,0.19,0.05%
3/24/21 10:00,390.70,391.34,390.59,391.11,0.40,0.10%
3/24/21 9:55,390.84,391.03,390.68,390.71,-0.13,-0.03%
3/24/21 9:50,391.22,391.28,390.61,390.84,-0.38,-0.10%
3/24/21 9:45,391.57,392.00,391.22,391.22,-0.35,-0.09%
3/24/21 9:40,391.51,391.59,391.22,391.57,0.06,0.02%
3/24/21 9:35,391.18,391.52,391.14,391.51,0.32,0.08%
3/24/21 9:30,391.00,391.40,390.92,391.19,1.56,0.40%
3/23/21 15:55,389.58,389.78,389.07,389.63,0.04,0.01%
3/23/21 15:50,389.35,389.60,388.66,389.59,0.24,0.06%
3/23/21 15:45,389.22,389.78,389.12,389.35,0.12,0.03%
3/23/21 15:40,389.00,389.44,388.80,389.23,0.25,0.06%
3/23/21 15:35,389.05,389.29,388.74,388.98,-0.07,-0.02%
3/23/21 15:30,389.39,389.58,389.00,389.05,-0.34,-0.09%
3/23/21 15:25,389.24,389.71,389.02,389.39,0.14,0.04%
3/23/21 15:20,389.90,389.91,389.22,389.25,-0.66,-0.17%
3/23/21 15:15,389.94,390.12,389.64,389.91,-0.03,-0.01%
3/23/21 15:10,390.49,390.58,389.93,389.94,-0.55,-0.14%
3/23/21 15:05,390.82,390.95,390.43,390.49,-0.32,-0.08%
3/23/21 15:00,390.49,390.82,390.10,390.81,0.32,0.08%
3/23/21 14:55,391.13,391.17,390.46,390.49,-0.63,-0.16%
3/23/21 14:50,391.62,391.62,391.12,391.12,-0.50,-0.13%
3/23/21 14:45,391.46,391.66,391.27,391.62,0.15,0.04%
3/23/21 14:40,391.82,391.91,391.24,391.48,-0.34,-0.09%
3/23/21 14:35,392.02,392.09,391.65,391.81,-0.23,-0.06%
3/23/21 14:30,392.09,392.25,391.82,392.04,-0.05,-0.01%
3/23/21 14:25,392.09,392.19,391.69,392.09,-0.01,0.00%
3/23/21 14:20,391.95,392.17,391.94,392.10,0.16,0.04%
3/23/21 14:15,391.99,392.13,391.68,391.95,-0.04,-0.01%
3/23/21 14:10,392.01,392.14,391.90,391.99,-0.01,0.00%
3/23/21 14:05,391.80,392.01,391.47,392.00,0.20,0.05%
3/23/21 14:00,391.86,391.90,391.63,391.80,-0.05,-0.01%
3/23/21 13:55,392.04,392.13,391.63,391.85,-0.19,-0.05%
3/23/21 13:50,392.07,392.08,391.82,392.04,-0.03,-0.01%
3/23/21 13:45,391.97,392.09,391.74,392.07,0.10,0.03%
3/23/21 13:40,392.38,392.39,391.95,391.97,-0.41,-0.10%
3/23/21 13:35,392.63,392.77,392.36,392.38,-0.24,-0.06%
3/23/21 13:30,392.99,393.03,392.60,392.62,-0.36,-0.09%
3/23/21 13:25,393.07,393.11,392.82,392.98,-0.09,-0.02%
3/23/21 13:20,393.24,393.25,392.92,393.07,-0.17,-0.04%
3/23/21 13:15,393.22,393.31,393.06,393.24,0.03,0.01%
3/23/21 13:10,393.04,393.27,392.98,393.22,0.19,0.05%
3/23/21 13:05,393.00,393.13,392.89,393.03,0.04,0.01%
3/23/21 13:00,392.95,393.09,392.91,392.99,0.02,0.01%
3/23/21 12:55,392.73,392.97,392.67,392.97,0.24,0.06%
3/23/21 12:50,392.47,392.84,392.40,392.73,0.27,0.07%
3/23/21 12:45,392.63,392.71,392.47,392.47,-0.18,-0.05%
3/23/21 12:40,392.78,392.80,392.31,392.65,-0.14,-0.03%
3/23/21 12:35,392.22,392.84,392.20,392.79,0.57,0.14%
3/23/21 12:30,392.59,392.66,392.20,392.22,-0.36,-0.09%
3/23/21 12:25,392.82,392.89,392.41,392.58,-0.24,-0.06%
3/23/21 12:20,392.48,392.86,392.33,392.81,0.34,0.09%
3/23/21 12:15,392.43,392.62,392.22,392.48,0.07,0.02%
3/23/21 12:10,392.59,392.64,392.28,392.41,-0.17,-0.04%
3/23/21 12:05,393.01,393.06,392.06,392.58,-0.44,-0.11%
3/23/21 12:00,392.87,393.35,392.79,393.02,0.19,0.05%
3/23/21 11:55,392.49,392.85,392.37,392.83,0.34,0.09%
3/23/21 11:50,392.70,392.76,392.45,392.49,-0.19,-0.05%
3/23/21 11:45,392.64,392.88,392.59,392.68,0.03,0.01%
3/23/21 11:40,392.74,392.79,392.49,392.65,-0.07,-0.02%
3/23/21 11:35,393.10,393.20,392.66,392.72,-0.37,-0.09%
3/23/21 11:30,393.32,393.46,393.01,393.09,-0.23,-0.06%
3/23/21 11:25,393.31,393.40,393.21,393.32,0.02,0.00%
3/23/21 11:20,393.31,393.34,393.02,393.30,-0.02,0.00%
3/23/21 11:15,393.07,393.42,392.93,393.32,0.24,0.06%
3/23/21 11:10,392.88,393.18,392.78,393.08,0.19,0.05%
3/23/21 11:05,392.20,392.90,392.18,392.89,0.70,0.18%
3/23/21 11:00,392.35,392.39,392.18,392.20,-0.15,-0.04%
3/23/21 10:55,392.06,392.35,392.06,392.35,0.29,0.07%
3/23/21 10:50,391.69,392.06,391.57,392.06,0.37,0.09%
3/23/21 10:45,391.51,391.78,391.48,391.69,0.17,0.04%
3/23/21 10:40,391.62,391.64,391.24,391.52,-0.09,-0.02%
3/23/21 10:35,391.93,391.98,391.45,391.61,-0.31,-0.08%
3/23/21 10:30,392.68,392.76,391.88,391.92,-0.76,-0.19%
3/23/21 10:25,392.90,392.97,392.67,392.68,-0.22,-0.05%
3/23/21 10:20,392.95,392.99,392.64,392.89,-0.05,-0.01%
3/23/21 10:15,392.73,393.00,392.68,392.94,0.22,0.06%
3/23/21 10:10,392.67,392.84,392.62,392.72,0.05,0.01%
3/23/21 10:05,392.38,392.78,392.24,392.67,0.29,0.07%
3/23/21 10:00,392.44,392.68,392.27,392.39,-0.06,-0.01%
3/23/21 9:55,391.96,392.45,391.84,392.44,0.49,0.13%
3/23/21 9:50,392.05,392.14,391.79,391.95,-0.10,-0.03%
3/23/21 9:45,392.10,392.22,391.85,392.05,-0.05,-0.01%
3/23/21 9:40,392.18,392.19,391.88,392.10,-0.08,-0.02%
3/23/21 9:35,391.88,392.24,391.74,392.18,0.30,0.08%
3/23/21 9:30,391.91,392.00,391.56,391.88,-0.67,-0.17%
3/22/21 15:55,392.65,392.71,392.40,392.55,-0.09,-0.02%
3/22/21 15:50,392.71,392.81,392.39,392.64,-0.08,-0.02%
3/22/21 15:45,392.78,392.84,392.57,392.72,-0.06,-0.01%
3/22/21 15:40,392.93,393.02,392.57,392.78,-0.16,-0.04%
3/22/21 15:35,392.90,392.99,392.82,392.93,0.03,0.01%
3/22/21 15:30,393.09,393.25,392.82,392.90,-0.20,-0.05%
3/22/21 15:25,393.32,393.35,393.06,393.10,-0.21,-0.05%
3/22/21 15:20,393.35,393.51,393.21,393.31,-0.05,-0.01%
3/22/21 15:15,393.71,393.75,393.31,393.36,-0.36,-0.09%
3/22/21 15:10,393.84,393.93,393.70,393.72,-0.12,-0.03%
3/22/21 15:05,393.95,393.95,393.76,393.84,-0.11,-0.03%
3/22/21 15:00,393.76,394.07,393.74,393.95,0.19,0.05%
3/22/21 14:55,393.73,393.83,393.70,393.76,0.04,0.01%
3/22/21 14:50,393.74,393.81,393.64,393.73,-0.02,-0.01%
3/22/21 14:45,393.79,393.87,393.72,393.75,-0.04,-0.01%
3/22/21 14:40,393.89,393.91,393.74,393.79,-0.11,-0.03%
3/22/21 14:35,393.70,393.97,393.61,393.90,0.20,0.05%
3/22/21 14:30,393.49,393.84,393.49,393.70,0.22,0.06%
3/22/21 14:25,393.31,393.52,393.27,393.48,0.17,0.04%
3/22/21 14:20,393.45,393.49,393.22,393.31,-0.13,-0.03%
3/22/21 14:15,393.40,393.52,393.40,393.44,0.04,0.01%
3/22/21 14:10,393.51,393.56,393.37,393.40,-0.11,-0.03%
3/22/21 14:05,393.35,393.55,393.33,393.51,0.17,0.04%
3/22/21 14:00,393.32,393.41,393.28,393.35,0.04,0.01%
3/22/21 13:55,393.30,393.32,393.23,393.31,0.02,0.00%
3/22/21 13:50,393.27,393.33,393.23,393.30,0.02,0.01%
3/22/21 13:45,393.21,393.31,393.19,393.28,0.05,0.01%
3/22/21 13:40,393.20,393.28,393.13,393.23,0.03,0.01%
3/22/21 13:35,393.17,393.23,393.05,393.20,0.03,0.01%
3/22/21 13:30,393.01,393.18,393.01,393.17,0.16,0.04%
3/22/21 13:25,393.16,393.16,392.95,393.02,-0.15,-0.04%
3/22/21 13:20,393.04,393.20,393.01,393.16,0.13,0.03%
3/22/21 13:15,392.92,393.07,392.90,393.04,0.12,0.03%
3/22/21 13:10,392.84,392.95,392.71,392.92,0.09,0.02%
3/22/21 13:05,392.84,392.94,392.78,392.84,-0.01,0.00%
3/22/21 13:00,393.15,393.18,392.82,392.84,-0.31,-0.08%
3/22/21 12:55,393.12,393.16,393.06,393.15,0.03,0.01%
3/22/21 12:50,393.14,393.19,393.00,393.12,-0.02,0.00%
3/22/21 12:45,393.22,393.23,393.11,393.14,-0.09,-0.02%
3/22/21 12:40,392.92,393.23,392.83,393.22,0.31,0.08%
3/22/21 12:35,392.87,392.97,392.81,392.91,0.05,0.01%
3/22/21 12:30,392.93,392.98,392.73,392.86,-0.07,-0.02%
3/22/21 12:25,392.71,392.94,392.70,392.93,0.24,0.06%
3/22/21 12:20,392.65,392.73,392.61,392.70,0.05,0.01%
3/22/21 12:15,392.66,392.71,392.57,392.65,-0.01,0.00%
3/22/21 12:10,392.54,392.68,392.54,392.66,0.12,0.03%
3/22/21 12:05,392.56,392.61,392.42,392.54,-0.01,0.00%
3/22/21 12:00,392.37,392.64,392.37,392.55,0.18,0.05%
3/22/21 11:55,392.40,392.46,392.28,392.37,-0.03,-0.01%
3/22/21 11:50,392.44,392.52,392.38,392.40,-0.02,-0.01%
3/22/21 11:45,392.58,392.60,392.16,392.42,-0.15,-0.04%
3/22/21 11:40,392.54,392.61,392.47,392.57,0.03,0.01%
3/22/21 11:35,392.45,392.61,392.38,392.54,0.07,0.02%
3/22/21 11:30,392.13,392.49,392.12,392.47,0.34,0.09%
3/22/21 11:25,392.21,392.23,392.04,392.13,-0.07,-0.02%
3/22/21 11:20,391.94,392.25,391.92,392.20,0.26,0.07%
3/22/21 11:15,391.99,392.02,391.86,391.94,-0.04,-0.01%
3/22/21 11:10,392.20,392.24,391.92,391.98,-0.21,-0.05%
3/22/21 11:05,392.17,392.28,392.13,392.19,0.03,0.01%
3/22/21 11:00,392.06,392.26,391.99,392.17,0.11,0.03%
